dma1_name,sales1_name,chan1_name,chan2_name,chan3_name,all_name,max,cpp,hl,hrf,wks,beta,curvegroup_name,factor_1
CLEVELAND-OH,Existing Non-Loyal NKC,Network TV,Network TV,Network TV,overall,3973004.817,0.027037825,1,0.75,1,67701.49115,weekly,105.4213129
CLEVELAND-OH,Existing Loyal NKC,Network TV,Network TV,Network TV,overall,3973004.817,0.027037825,0.6,0.75,1,83955.19387,weekly,103.86277
CLEVELAND-OH,Existing Non-Loyal KC,Network TV,Network TV,Network TV,overall,3973004.817,0.027037825,1,0.75,1,162657.5374,weekly,126.6873743
CLEVELAND-OH,Existing Loyal KC,Network TV,Network TV,Network TV,overall,3973004.817,0.027037825,0.6,0.6,1,216040.4114,weekly,127.2828318
LOS ANGELES-CA,New Loyal KC,Tab,Sunday,Sunday,overall,2128586.584,0.041847046,0.3,0.05,1,1221.407538,weekly,184.2146852
LOS ANGELES-CA,New Non-Loyal KC,Tab,Sunday,Sunday,overall,2128586.584,0.041847046,0,0.75,1,480.9640231,weekly,183.6438898
LOS ANGELES-CA,New Loyal NKC,Tab,Sunday,Sunday,overall,2128586.584,0.041847046,1,0.05,1,4407.797535,weekly,117.9622877
LOS ANGELES-CA,Existing Non-Loyal NKC,Tab,Sunday,Sunday,overall,2128586.584,0.041847046,0.3,0.05,1,10427.87815,weekly,110.9638175
LOS ANGELES-CA,New Non-Loyal NKC,Tab,Sunday,Sunday,overall,2128586.584,0.041847046,0,0.3,1,9910.856867,weekly,149.4099278
LOS ANGELES-CA,Existing Non-Loyal KC,Tab,Sunday,Sunday,overall,2128586.584,0.041847046,0,0.05,1,111220.4102,weekly,121.3662748
LOS ANGELES-CA,Existing Loyal KC,Tab,Sunday,Sunday,overall,2128586.584,0.041847046,0.3,0.75,1,154103.2361,weekly,118.0295792
ORLANDO/DAYTONA/MELBOURNE-FL,New Loyal KC,Network TV,Network TV,Network TV,overall,3788273.583,0.027037825,5,0.75,1,580.1169431,weekly,191.9298887
ORLANDO/DAYTONA/MELBOURNE-FL,New Loyal NKC,Network TV,Network TV,Network TV,overall,3788273.583,0.027037825,5,0.15,1,1124.662312,weekly,105.6634128
ORLANDO/DAYTONA/MELBOURNE-FL,New Non-Loyal KC,Network TV,Network TV,Network TV,overall,3788273.583,0.027037825,5,0.15,1,8161.592886,weekly,178.2169431
ORLANDO/DAYTONA/MELBOURNE-FL,New Non-Loyal NKC,Network TV,Network TV,Network TV,overall,3788273.583,0.027037825,0.6,0.05,1,62978.07301,weekly,130.9387512
ORLANDO/DAYTONA/MELBOURNE-FL,Existing Loyal NKC,Network TV,Network TV,Network TV,overall,3788273.583,0.027037825,0.6,0.75,1,31242.3334,weekly,97.60785034
ORLANDO/DAYTONA/MELBOURNE-FL,Existing Non-Loyal NKC,Network TV,Network TV,Network TV,overall,3788273.583,0.027037825,1,0.75,1,33567.46008,weekly,103.1747372
ORLANDO/DAYTONA/MELBOURNE-FL,Existing Non-Loyal KC,Network TV,Network TV,Network TV,overall,3788273.583,0.027037825,1,0.75,1,78898.67728,weekly,122.9823342
ORLANDO/DAYTONA/MELBOURNE-FL,Existing Loyal KC,Network TV,Network TV,Network TV,overall,3788273.583,0.027037825,0.6,0.6,1,103775.7534,weekly,119.3944928
TRI-STATE-NY/NJ/CT,Existing Non-Loyal NKC,Search Reg,Non-Brand,Desktop,overall,12034740.49,0.012101881,5,0.3,1,4511.972832,weekly,116.8952486
TRI-STATE-NY/NJ/CT,New Non-Loyal KC,Search Reg,Non-Brand,Desktop,overall,12034740.49,0.012101881,0,0.75,1,12062.4605,weekly,194.2153829
TRI-STATE-NY/NJ/CT,New Non-Loyal NKC,Search Reg,Non-Brand,Desktop,overall,12034740.49,0.012101881,5,0.15,1,35254.85726,weekly,146.6010494
TRI-STATE-NY/NJ/CT,Existing Loyal KC,Search Reg,Non-Brand,Desktop,overall,12034740.49,0.012101881,0,0.6,1,98837.30819,weekly,135.2337552
TRI-STATE-NY/NJ/CT,Existing Non-Loyal KC,Search Reg,Non-Brand,Desktop,overall,12034740.49,0.012101881,5,0.45,1,118826.8701,weekly,134.9741672
CHICAGO-IL,New Loyal KC,Tab,Sunday,Sunday,overall,1777436.646,0.043047682,0.3,0.05,1,579.8956181,weekly,173.2724192
CHICAGO-IL,New Non-Loyal KC,Tab,Sunday,Sunday,overall,1777436.646,0.043047682,0,0.75,1,206.0782871,weekly,181.648393
CHICAGO-IL,New Loyal NKC,Tab,Sunday,Sunday,overall,1777436.646,0.043047682,1,0.05,1,1989.931909,weekly,107.9480475
CHICAGO-IL,New Non-Loyal NKC,Tab,Sunday,Sunday,overall,1777436.646,0.043047682,0,0.3,1,6318.581986,weekly,132.3517178
CHICAGO-IL,Existing Non-Loyal NKC,Tab,Sunday,Sunday,overall,1777436.646,0.043047682,0.3,0.05,1,29264.7633,weekly,106.9382728
CHICAGO-IL,Existing Non-Loyal KC,Tab,Sunday,Sunday,overall,1777436.646,0.043047682,0,0.05,1,349858.1665,weekly,125.4247618
CHICAGO-IL,Existing Loyal KC,Tab,Sunday,Sunday,overall,1777436.646,0.043047682,0.3,0.75,1,98355.32848,weekly,124.1920816
ST. LOUIS-MO,New Loyal KC,Network TV,Network TV,Network TV,overall,3208102.614,0.027037825,5,0.75,1,652.0168608,weekly,167.6179572
ST. LOUIS-MO,New Loyal NKC,Network TV,Network TV,Network TV,overall,3208102.614,0.027037825,5,0.15,1,1842.883985,weekly,111.7229489
ST. LOUIS-MO,New Non-Loyal KC,Network TV,Network TV,Network TV,overall,3208102.614,0.027037825,5,0.15,1,5675.818687,weekly,180.1718578
ST. LOUIS-MO,New Non-Loyal NKC,Network TV,Network TV,Network TV,overall,3208102.614,0.027037825,0.6,0.05,1,52944.36344,weekly,132.3183617
ST. LOUIS-MO,Existing Non-Loyal NKC,Network TV,Network TV,Network TV,overall,3208102.614,0.027037825,1,0.75,1,23367.08137,weekly,106.0558848
ST. LOUIS-MO,Existing Non-Loyal KC,Network TV,Network TV,Network TV,overall,3208102.614,0.027037825,1,0.75,1,55731.31242,weekly,125.5075742
ST. LOUIS-MO,Existing Loyal NKC,Network TV,Network TV,Network TV,overall,3208102.614,0.027037825,0.6,0.75,1,66722.81999,weekly,99.91710668
ST. LOUIS-MO,Existing Loyal KC,Network TV,Network TV,Network TV,overall,3208102.614,0.027037825,0.6,0.6,1,239515.445,weekly,123.4683264
PORTLAND-OR,New Loyal KC,Network TV,Network TV,Network TV,overall,3202926.279,0.027037825,5,0.75,1,323.4439117,weekly,206.9780472
PORTLAND-OR,New Loyal NKC,Network TV,Network TV,Network TV,overall,3202926.279,0.027037825,5,0.15,1,842.7053126,weekly,125.9887139
PORTLAND-OR,New Non-Loyal KC,Network TV,Network TV,Network TV,overall,3202926.279,0.027037825,5,0.15,1,4327.087564,weekly,181.0536479
PORTLAND-OR,New Non-Loyal NKC,Network TV,Network TV,Network TV,overall,3202926.279,0.027037825,0.6,0.05,1,47846.83638,weekly,134.3561859
PORTLAND-OR,Existing Non-Loyal NKC,Network TV,Network TV,Network TV,overall,3202926.279,0.027037825,1,0.75,1,21890.33919,weekly,104.2696789
PORTLAND-OR,Existing Loyal NKC,Network TV,Network TV,Network TV,overall,3202926.279,0.027037825,0.6,0.75,1,34556.40758,weekly,102.8873149
PORTLAND-OR,Existing Non-Loyal KC,Network TV,Network TV,Network TV,overall,3202926.279,0.027037825,1,0.75,1,42879.66088,weekly,127.4610243
PORTLAND-OR,Existing Loyal KC,Network TV,Network TV,Network TV,overall,3202926.279,0.027037825,0.6,0.6,1,59540.15396,weekly,125.1350746
LOS ANGELES-CA,Existing Non-Loyal NKC,Search Reg,Non-Brand,Desktop,overall,10136408.98,0.012101881,5,0.3,1,1270.384618,weekly,110.9638175
LOS ANGELES-CA,New Non-Loyal KC,Search Reg,Non-Brand,Desktop,overall,10136408.98,0.012101881,0,0.75,1,8742.434791,weekly,183.6438898
LOS ANGELES-CA,New Non-Loyal NKC,Search Reg,Non-Brand,Desktop,overall,10136408.98,0.012101881,5,0.15,1,26082.92075,weekly,149.4099278
LOS ANGELES-CA,Existing Non-Loyal KC,Search Reg,Non-Brand,Desktop,overall,10136408.98,0.012101881,5,0.45,1,26398.77436,weekly,121.3662748
LOS ANGELES-CA,Existing Loyal KC,Search Reg,Non-Brand,Desktop,overall,10136408.98,0.012101881,0,0.6,1,108738.2093,weekly,118.0295792
SAN DIEGO-CA,New Loyal KC,Network TV,Network TV,Network TV,overall,3178119.751,0.027037825,5,0.75,1,653.0951155,weekly,176.025729
SAN DIEGO-CA,New Loyal NKC,Network TV,Network TV,Network TV,overall,3178119.751,0.027037825,5,0.15,1,1665.548661,weekly,121.0586891
SAN DIEGO-CA,New Non-Loyal KC,Network TV,Network TV,Network TV,overall,3178119.751,0.027037825,5,0.15,1,5507.845139,weekly,177.4106667
SAN DIEGO-CA,New Non-Loyal NKC,Network TV,Network TV,Network TV,overall,3178119.751,0.027037825,0.6,0.05,1,40219.71913,weekly,143.3115792
SAN DIEGO-CA,Existing Non-Loyal NKC,Network TV,Network TV,Network TV,overall,3178119.751,0.027037825,1,0.75,1,8784.595002,weekly,109.5399027
SAN DIEGO-CA,Existing Non-Loyal KC,Network TV,Network TV,Network TV,overall,3178119.751,0.027037825,1,0.75,1,25552.48804,weekly,121.5089021
SAN DIEGO-CA,Existing Loyal NKC,Network TV,Network TV,Network TV,overall,3178119.751,0.027037825,0.6,0.75,1,32914.34873,weekly,100.4674547
SAN DIEGO-CA,Existing Loyal KC,Network TV,Network TV,Network TV,overall,3178119.751,0.027037825,0.6,0.6,1,143740.1429,weekly,119.0768001
CHICAGO-IL,New Loyal NKC,Display,Display,Display,overall,50360469,0.003053159,9,0.75,1,1166.665534,weekly,107.9480475
CHICAGO-IL,New Loyal KC,Display,Display,Display,overall,50360469,0.003053159,1,0.75,1,1218.386351,weekly,173.2724192
CHICAGO-IL,New Non-Loyal NKC,Display,Display,Display,overall,50360469,0.003053159,1,0.45,1,11898.55629,weekly,132.3517178
CHICAGO-IL,Existing Non-Loyal NKC,Display,Display,Display,overall,50360469,0.003053159,0.3,0.05,1,137538.4533,weekly,106.9382728
CHICAGO-IL,Existing Loyal NKC,Display,Display,Display,overall,50360469,0.003053159,0,0.75,1,50925.89792,weekly,102.1868689
CHICAGO-IL,Existing Loyal KC,Display,Display,Display,overall,50360469,0.003053159,0,0.05,1,3405022.912,weekly,124.1920816
CHICAGO-IL,Existing Non-Loyal KC,Display,Display,Display,overall,50360469,0.003053159,1,0.15,1,1260759.893,weekly,125.4247618
WASHINGTON D.C.,New Loyal NKC,Display,Display,Display,overall,39650809,0.003384608,9,0.75,1,664.9694178,weekly,127.6199232
WASHINGTON D.C.,New Loyal KC,Display,Display,Display,overall,39650809,0.003384608,1,0.75,1,780.6192596,weekly,195.3263906
WASHINGTON D.C.,New Non-Loyal NKC,Display,Display,Display,overall,39650809,0.003384608,1,0.45,1,6346.090142,weekly,140.5911512
WASHINGTON D.C.,Existing Non-Loyal NKC,Display,Display,Display,overall,39650809,0.003384608,0.3,0.05,1,57000.72943,weekly,114.5405899
WASHINGTON D.C.,Existing Loyal NKC,Display,Display,Display,overall,39650809,0.003384608,0,0.75,1,23489.7707,weekly,110.4603628
WASHINGTON D.C.,Existing Loyal KC,Display,Display,Display,overall,39650809,0.003384608,0,0.05,1,895772.4892,weekly,135.0830319
WASHINGTON D.C.,Existing Non-Loyal KC,Display,Display,Display,overall,39650809,0.003384608,1,0.15,1,504946.7717,weekly,136.7483889
CHARLOTTE-NC,New Loyal KC,Network TV,Network TV,Network TV,overall,3044726.333,0.027037825,5,0.75,1,358.0598285,weekly,188.1655945
CHARLOTTE-NC,New Loyal NKC,Network TV,Network TV,Network TV,overall,3044726.333,0.027037825,5,0.15,1,748.6643946,weekly,109.642656
CHARLOTTE-NC,New Non-Loyal KC,Network TV,Network TV,Network TV,overall,3044726.333,0.027037825,5,0.15,1,4924.932439,weekly,181.3414184
CHARLOTTE-NC,New Non-Loyal NKC,Network TV,Network TV,Network TV,overall,3044726.333,0.027037825,0.6,0.05,1,46768.14707,weekly,128.8233749
CHARLOTTE-NC,Existing Non-Loyal NKC,Network TV,Network TV,Network TV,overall,3044726.333,0.027037825,1,0.75,1,28158.62064,weekly,106.7976777
CHARLOTTE-NC,Existing Loyal NKC,Network TV,Network TV,Network TV,overall,3044726.333,0.027037825,0.6,0.75,1,30132.76152,weekly,102.8488928
CHARLOTTE-NC,Existing Non-Loyal KC,Network TV,Network TV,Network TV,overall,3044726.333,0.027037825,1,0.75,1,65347.78835,weekly,130.9232458
CHARLOTTE-NC,Existing Loyal KC,Network TV,Network TV,Network TV,overall,3044726.333,0.027037825,0.6,0.6,1,82073.03229,weekly,127.8339707
BALTIMORE-MD,New Loyal KC,Network TV,Network TV,Network TV,overall,3004365.103,0.027037825,5,0.75,1,289.9417114,weekly,198.7814407
BALTIMORE-MD,New Loyal NKC,Network TV,Network TV,Network TV,overall,3004365.103,0.027037825,5,0.15,1,987.609632,weekly,129.9329205
BALTIMORE-MD,New Non-Loyal KC,Network TV,Network TV,Network TV,overall,3004365.103,0.027037825,5,0.15,1,5848.165138,weekly,191.3775953
BALTIMORE-MD,New Non-Loyal NKC,Network TV,Network TV,Network TV,overall,3004365.103,0.027037825,0.6,0.05,1,52868.60256,weekly,134.4150698
BALTIMORE-MD,Existing Non-Loyal NKC,Network TV,Network TV,Network TV,overall,3004365.103,0.027037825,1,0.75,1,36825.26558,weekly,112.4591691
BALTIMORE-MD,Existing Loyal NKC,Network TV,Network TV,Network TV,overall,3004365.103,0.027037825,0.6,0.75,1,70872.16186,weekly,112.9331156
BALTIMORE-MD,Existing Non-Loyal KC,Network TV,Network TV,Network TV,overall,3004365.103,0.027037825,1,0.75,1,91516.37212,weekly,139.4466742
BALTIMORE-MD,Existing Loyal KC,Network TV,Network TV,Network TV,overall,3004365.103,0.027037825,0.6,0.6,1,116470.942,weekly,138.2282036
TRI-STATE-NY/NJ/CT,New Loyal KC,Search PLA,Non-Brand,Mobile,overall,12301652.38,0.011441785,5,0.05,1,769.813012,weekly,201.8593061
TRI-STATE-NY/NJ/CT,New Loyal NKC,Search PLA,Non-Brand,Mobile,overall,12301652.38,0.011441785,0,0.45,1,299.3095916,weekly,134.1995803
TRI-STATE-NY/NJ/CT,Existing Loyal NKC,Search PLA,Non-Brand,Mobile,overall,12301652.38,0.011441785,5,0.3,1,67105.17128,weekly,114.2438119
TRI-STATE-NY/NJ/CT,Existing Non-Loyal KC,Search PLA,Non-Brand,Mobile,overall,12301652.38,0.011441785,1,0.75,1,76747.88407,weekly,134.9741672
TRI-STATE-NY/NJ/CT,Existing Loyal KC,Search PLA,Non-Brand,Mobile,overall,12301652.38,0.011441785,0.3,0.05,1,946929.8095,weekly,135.2337552
RALEIGH-NC,New Loyal KC,Network TV,Network TV,Network TV,overall,2966801.725,0.027037825,5,0.75,1,633.2715578,weekly,173.4829116
RALEIGH-NC,New Loyal NKC,Network TV,Network TV,Network TV,overall,2966801.725,0.027037825,5,0.15,1,1783.074713,weekly,118.32777
RALEIGH-NC,New Non-Loyal KC,Network TV,Network TV,Network TV,overall,2966801.725,0.027037825,5,0.15,1,3897.394447,weekly,190.0396488
RALEIGH-NC,New Non-Loyal NKC,Network TV,Network TV,Network TV,overall,2966801.725,0.027037825,0.6,0.05,1,40710.97495,weekly,130.3621318
RALEIGH-NC,Existing Non-Loyal NKC,Network TV,Network TV,Network TV,overall,2966801.725,0.027037825,1,0.75,1,16238.65079,weekly,107.0118868
RALEIGH-NC,Existing Non-Loyal KC,Network TV,Network TV,Network TV,overall,2966801.725,0.027037825,1,0.75,1,28603.51692,weekly,132.078993
RALEIGH-NC,Existing Loyal NKC,Network TV,Network TV,Network TV,overall,2966801.725,0.027037825,0.6,0.75,1,49732.98185,weekly,100.8412708
RALEIGH-NC,Existing Loyal KC,Network TV,Network TV,Network TV,overall,2966801.725,0.027037825,0.6,0.6,1,123978.909,weekly,125.6797613
PITTSBURGH-PA,New Loyal KC,Network TV,Network TV,Network TV,overall,2919747.029,0.027037825,5,0.75,1,498.3264436,weekly,191.8047195
PITTSBURGH-PA,New Loyal NKC,Network TV,Network TV,Network TV,overall,2919747.029,0.027037825,5,0.15,1,1106.730514,weekly,119.7004834
PITTSBURGH-PA,New Non-Loyal KC,Network TV,Network TV,Network TV,overall,2919747.029,0.027037825,5,0.15,1,5544.416128,weekly,185.6799669
PITTSBURGH-PA,New Non-Loyal NKC,Network TV,Network TV,Network TV,overall,2919747.029,0.027037825,0.6,0.05,1,48083.76909,weekly,130.1320271
PITTSBURGH-PA,Existing Non-Loyal NKC,Network TV,Network TV,Network TV,overall,2919747.029,0.027037825,1,0.75,1,21394.32618,weekly,108.5801975
PITTSBURGH-PA,Existing Non-Loyal KC,Network TV,Network TV,Network TV,overall,2919747.029,0.027037825,1,0.75,1,38169.89221,weekly,127.1834858
PITTSBURGH-PA,Existing Loyal NKC,Network TV,Network TV,Network TV,overall,2919747.029,0.027037825,0.6,0.75,1,55726.67381,weekly,104.6472753
PITTSBURGH-PA,Existing Loyal KC,Network TV,Network TV,Network TV,overall,2919747.029,0.027037825,0.6,0.6,1,245350.3494,weekly,130.4445979
INDIANAPOLIS-IN,New Loyal KC,Network TV,Network TV,Network TV,overall,2911311.329,0.027037825,5,0.75,1,792.8375988,weekly,173.0027694
INDIANAPOLIS-IN,New Loyal NKC,Network TV,Network TV,Network TV,overall,2911311.329,0.027037825,5,0.15,1,2054.194741,weekly,112.8744609
INDIANAPOLIS-IN,New Non-Loyal KC,Network TV,Network TV,Network TV,overall,2911311.329,0.027037825,5,0.15,1,5589.286985,weekly,182.772197
INDIANAPOLIS-IN,New Non-Loyal NKC,Network TV,Network TV,Network TV,overall,2911311.329,0.027037825,0.6,0.05,1,58242.96963,weekly,127.120973
INDIANAPOLIS-IN,Existing Non-Loyal NKC,Network TV,Network TV,Network TV,overall,2911311.329,0.027037825,1,0.75,1,37037.44343,weekly,107.8216203
INDIANAPOLIS-IN,Existing Non-Loyal KC,Network TV,Network TV,Network TV,overall,2911311.329,0.027037825,1,0.75,1,68304.72653,weekly,132.8185441
INDIANAPOLIS-IN,Existing Loyal NKC,Network TV,Network TV,Network TV,overall,2911311.329,0.027037825,0.6,0.75,1,86822.65034,weekly,102.7278322
INDIANAPOLIS-IN,Existing Loyal KC,Network TV,Network TV,Network TV,overall,2911311.329,0.027037825,0.6,0.6,1,259269.6831,weekly,129.5354058
TRI-STATE-NY/NJ/CT,New Non-Loyal KC,Search Reg,Non-Brand,Mobile,overall,11349190.99,0.012913827,0,0.75,1,91.01874307,weekly,194.2153829
TRI-STATE-NY/NJ/CT,Existing Non-Loyal NKC,Search Reg,Non-Brand,Mobile,overall,11349190.99,0.012913827,5,0.3,1,7552.653112,weekly,116.8952486
TRI-STATE-NY/NJ/CT,New Non-Loyal NKC,Search Reg,Non-Brand,Mobile,overall,11349190.99,0.012913827,5,0.15,1,27883.55294,weekly,146.6010494
TRI-STATE-NY/NJ/CT,Existing Non-Loyal KC,Search Reg,Non-Brand,Mobile,overall,11349190.99,0.012913827,5,0.45,1,81511.96436,weekly,134.9741672
TRI-STATE-NY/NJ/CT,Existing Loyal KC,Search Reg,Non-Brand,Mobile,overall,11349190.99,0.012913827,0,0.6,1,149568.5677,weekly,135.2337552
NEW HAVEN/HARTFORD-CT,New Loyal KC,Network TV,Network TV,Network TV,overall,2731205.494,0.027037825,5,0.75,1,498.706246,weekly,184.8106863
NEW HAVEN/HARTFORD-CT,New Loyal NKC,Network TV,Network TV,Network TV,overall,2731205.494,0.027037825,5,0.15,1,988.315551,weekly,111.4971143
NEW HAVEN/HARTFORD-CT,New Non-Loyal KC,Network TV,Network TV,Network TV,overall,2731205.494,0.027037825,5,0.15,1,6964.73507,weekly,182.031297
NEW HAVEN/HARTFORD-CT,New Non-Loyal NKC,Network TV,Network TV,Network TV,overall,2731205.494,0.027037825,0.6,0.05,1,52690.6096,weekly,132.0196506
NEW HAVEN/HARTFORD-CT,Existing Non-Loyal NKC,Network TV,Network TV,Network TV,overall,2731205.494,0.027037825,1,0.75,1,34654.72929,weekly,109.4665489
NEW HAVEN/HARTFORD-CT,Existing Loyal NKC,Network TV,Network TV,Network TV,overall,2731205.494,0.027037825,0.6,0.75,1,63434.95219,weekly,105.4147072
NEW HAVEN/HARTFORD-CT,Existing Non-Loyal KC,Network TV,Network TV,Network TV,overall,2731205.494,0.027037825,1,0.75,1,115902.4421,weekly,128.8980132
NEW HAVEN/HARTFORD-CT,Existing Loyal KC,Network TV,Network TV,Network TV,overall,2731205.494,0.027037825,0.6,0.6,1,149433.4444,weekly,130.6608893
NASHVILLE-TN,New Loyal KC,Network TV,Network TV,Network TV,overall,2694600.088,0.027037825,5,0.75,1,355.8472174,weekly,213.76413
NASHVILLE-TN,New Loyal NKC,Network TV,Network TV,Network TV,overall,2694600.088,0.027037825,5,0.15,1,752.301975,weekly,117.0059916
NASHVILLE-TN,New Non-Loyal KC,Network TV,Network TV,Network TV,overall,2694600.088,0.027037825,5,0.15,1,4200.334151,weekly,197.4633117
NASHVILLE-TN,New Non-Loyal NKC,Network TV,Network TV,Network TV,overall,2694600.088,0.027037825,0.6,0.05,1,38469.48982,weekly,138.4700826
NASHVILLE-TN,Existing Non-Loyal NKC,Network TV,Network TV,Network TV,overall,2694600.088,0.027037825,1,0.75,1,23139.68615,weekly,112.2461147
NASHVILLE-TN,Existing Loyal NKC,Network TV,Network TV,Network TV,overall,2694600.088,0.027037825,0.6,0.75,1,41051.21236,weekly,108.5055946
NASHVILLE-TN,Existing Non-Loyal KC,Network TV,Network TV,Network TV,overall,2694600.088,0.027037825,1,0.75,1,51081.32906,weekly,140.1793331
NASHVILLE-TN,Existing Loyal KC,Network TV,Network TV,Network TV,overall,2694600.088,0.027037825,0.6,0.6,1,61973.93044,weekly,135.4025226
PHILADELPHIA-PA,New Loyal NKC,Display,Display,Display,overall,40168279,0.002876202,9,0.75,1,905.9322222,weekly,134.5501518
PHILADELPHIA-PA,New Loyal KC,Display,Display,Display,overall,40168279,0.002876202,1,0.75,1,1046.236939,weekly,199.1502363
PHILADELPHIA-PA,New Non-Loyal NKC,Display,Display,Display,overall,40168279,0.002876202,1,0.45,1,8834.0992,weekly,136.5765647
PHILADELPHIA-PA,Existing Non-Loyal NKC,Display,Display,Display,overall,40168279,0.002876202,0.3,0.05,1,89573.75009,weekly,113.5369553
PHILADELPHIA-PA,Existing Loyal NKC,Display,Display,Display,overall,40168279,0.002876202,0,0.75,1,34509.03665,weekly,114.1303329
PHILADELPHIA-PA,Existing Loyal KC,Display,Display,Display,overall,40168279,0.002876202,0,0.05,1,1687988.191,weekly,136.0091819
PHILADELPHIA-PA,Existing Non-Loyal KC,Display,Display,Display,overall,40168279,0.002876202,1,0.15,1,588941.2042,weekly,134.1108966
PHOENIX-AZ,New Loyal KC,Network TV,Network TV,Network TV,overall,5110868.344,0.027037825,5,0.75,1,305.761837,weekly,191.5335654
FLAGSTAFF-AZ,New Loyal KC,Network TV,Network TV,Network TV,overall,5110868.344,0.027037825,5,0.75,1,305.761837,weekly,191.5335654
PHOENIX-AZ,New Loyal NKC,Network TV,Network TV,Network TV,overall,5110868.344,0.027037825,5,0.15,1,1277.396926,weekly,114.17153
FLAGSTAFF-AZ,New Loyal NKC,Network TV,Network TV,Network TV,overall,5110868.344,0.027037825,5,0.15,1,1277.396926,weekly,114.17153
PHOENIX-AZ,New Non-Loyal KC,Network TV,Network TV,Network TV,overall,5110868.344,0.027037825,5,0.15,1,6778.006758,weekly,183.845646
FLAGSTAFF-AZ,New Non-Loyal KC,Network TV,Network TV,Network TV,overall,5110868.344,0.027037825,5,0.15,1,6778.006758,weekly,183.845646
PHOENIX-AZ,New Non-Loyal NKC,Network TV,Network TV,Network TV,overall,5110868.344,0.027037825,0.6,0.05,1,76698.27924,weekly,137.1843166
FLAGSTAFF-AZ,New Non-Loyal NKC,Network TV,Network TV,Network TV,overall,5110868.344,0.027037825,0.6,0.05,1,76698.27924,weekly,137.1843166
PHOENIX-AZ,Existing Non-Loyal NKC,Network TV,Network TV,Network TV,overall,5110868.344,0.027037825,1,0.75,1,24521.64567,weekly,107.7533176
