dma1_name,sales1_name,chan3_name,chan2_name,chan1_name,all_name,decomp,spend,max,cps,hl,hrf,wks
LOS ANGELES-CA,Existing Loyal KC,Tab,Sunday,Sunday,overall,153618.0944,36347.47398,2128586.584,0.041847046,0.3,0.75,1
ORLANDO/DAYTONA/MELBOURNE-FL,New Loyal KC,Network TV,Network TV,Network TV,overall,579.4667065,35486.3365,3788273.583,0.027037825,5,0.75,1
ORLANDO/DAYTONA/MELBOURNE-FL,New Loyal NKC,Network TV,Network TV,Network TV,overall,724.2499302,35486.3365,3788273.583,0.027037825,5,0.15,1
ORLANDO/DAYTONA/MELBOURNE-FL,New Non-Loyal KC,Network TV,Network TV,Network TV,overall,5255.82925,35486.3365,3788273.583,0.027037825,5,0.15,1
ORLANDO/DAYTONA/MELBOURNE-FL,New Non-Loyal NKC,Network TV,Network TV,Network TV,overall,12957.56538,35486.3365,3788273.583,0.027037825,0.6,0.05,1
ORLANDO/DAYTONA/MELBOURNE-FL,Existing Loyal NKC,Network TV,Network TV,Network TV,overall,31066.0509,35486.3365,3788273.583,0.027037825,0.6,0.75,1
ORLANDO/DAYTONA/MELBOURNE-FL,Existing Non-Loyal NKC,Network TV,Network TV,Network TV,overall,33428.60403,35486.3365,3788273.583,0.027037825,1,0.75,1
ORLANDO/DAYTONA/MELBOURNE-FL,Existing Non-Loyal KC,Network TV,Network TV,Network TV,overall,78572.30291,35486.3365,3788273.583,0.027037825,1,0.75,1
ORLANDO/DAYTONA/MELBOURNE-FL,Existing Loyal KC,Network TV,Network TV,Network TV,overall,100746.1726,35486.3365,3788273.583,0.027037825,0.6,0.6,1
TRI-STATE-NY/NJ/CT,Existing Non-Loyal NKC,Search Reg,Non-Brand,Desktop,overall,3573.111567,35406.36925,12034740.49,0.012101881,5,0.3,1
TRI-STATE-NY/NJ/CT,New Non-Loyal KC,Search Reg,Non-Brand,Desktop,overall,11647.69268,35406.36925,12034740.49,0.012101881,0,0.75,1
TRI-STATE-NY/NJ/CT,New Non-Loyal NKC,Search Reg,Non-Brand,Desktop,overall,18254.13227,35406.36925,12034740.49,0.012101881,5,0.15,1
TRI-STATE-NY/NJ/CT,Existing Loyal KC,Search Reg,Non-Brand,Desktop,overall,88183.28741,35406.36925,12034740.49,0.012101881,0,0.6,1
TRI-STATE-NY/NJ/CT,Existing Non-Loyal KC,Search Reg,Non-Brand,Desktop,overall,109577.12,35406.36925,12034740.49,0.012101881,5,0.45,1
CHICAGO-IL,New Loyal KC,Tab,Sunday,Sunday,overall,115.7818249,30463.91404,1777436.646,0.043047682,0.3,0.05,1
CHICAGO-IL,New Non-Loyal KC,Tab,Sunday,Sunday,overall,205.2523299,30463.91404,1777436.646,0.043047682,0,0.75,1
CHICAGO-IL,New Loyal NKC,Tab,Sunday,Sunday,overall,517.4169362,30463.91404,1777436.646,0.043047682,1,0.05,1
CHICAGO-IL,New Non-Loyal NKC,Tab,Sunday,Sunday,overall,4791.422277,30463.91404,1777436.646,0.043047682,0,0.3,1
CHICAGO-IL,Existing Non-Loyal NKC,Tab,Sunday,Sunday,overall,5842.995868,30463.91404,1777436.646,0.043047682,0.3,0.05,1
CHICAGO-IL,Existing Non-Loyal KC,Tab,Sunday,Sunday,overall,64625.30757,30463.91404,1777436.646,0.043047682,0,0.05,1
CHICAGO-IL,Existing Loyal KC,Tab,Sunday,Sunday,overall,98000.07595,30463.91404,1777436.646,0.043047682,0.3,0.75,1
ST. LOUIS-MO,New Loyal KC,Network TV,Network TV,Network TV,overall,651.2860337,30051.63338,3208102.614,0.027037825,5,0.75,1
ST. LOUIS-MO,New Loyal NKC,Network TV,Network TV,Network TV,overall,1186.763869,30051.63338,3208102.614,0.027037825,5,0.15,1
ST. LOUIS-MO,New Non-Loyal KC,Network TV,Network TV,Network TV,overall,3655.062717,30051.63338,3208102.614,0.027037825,5,0.15,1
ST. LOUIS-MO,New Non-Loyal NKC,Network TV,Network TV,Network TV,overall,10893.15722,30051.63338,3208102.614,0.027037825,0.6,0.05,1
ST. LOUIS-MO,Existing Non-Loyal NKC,Network TV,Network TV,Network TV,overall,23270.42048,30051.63338,3208102.614,0.027037825,1,0.75,1
ST. LOUIS-MO,Existing Non-Loyal KC,Network TV,Network TV,Network TV,overall,55500.77279,30051.63338,3208102.614,0.027037825,1,0.75,1
ST. LOUIS-MO,Existing Loyal NKC,Network TV,Network TV,Network TV,overall,66346.34152,30051.63338,3208102.614,0.027037825,0.6,0.75,1
ST. LOUIS-MO,Existing Loyal KC,Network TV,Network TV,Network TV,overall,232523.143,30051.63338,3208102.614,0.027037825,0.6,0.6,1
PORTLAND-OR,New Loyal KC,Network TV,Network TV,Network TV,overall,323.0813726,30003.1445,3202926.279,0.027037825,5,0.75,1
PORTLAND-OR,New Loyal NKC,Network TV,Network TV,Network TV,overall,542.677795,30003.1445,3202926.279,0.027037825,5,0.15,1
PORTLAND-OR,New Non-Loyal KC,Network TV,Network TV,Network TV,overall,2786.518968,30003.1445,3202926.279,0.027037825,5,0.15,1
PORTLAND-OR,New Non-Loyal NKC,Network TV,Network TV,Network TV,overall,9844.355042,30003.1445,3202926.279,0.027037825,0.6,0.05,1
PORTLAND-OR,Existing Non-Loyal NKC,Network TV,Network TV,Network TV,overall,21799.78703,30003.1445,3202926.279,0.027037825,1,0.75,1
PORTLAND-OR,Existing Loyal NKC,Network TV,Network TV,Network TV,overall,34361.42566,30003.1445,3202926.279,0.027037825,0.6,0.75,1
PORTLAND-OR,Existing Non-Loyal KC,Network TV,Network TV,Network TV,overall,42702.28373,30003.1445,3202926.279,0.027037825,1,0.75,1
PORTLAND-OR,Existing Loyal KC,Network TV,Network TV,Network TV,overall,57801.96653,30003.1445,3202926.279,0.027037825,0.6,0.6,1
LOS ANGELES-CA,Existing Non-Loyal NKC,Search Reg,Non-Brand,Desktop,overall,1006.040183,29821.45231,10136408.98,0.012101881,5,0.3,1
LOS ANGELES-CA,New Non-Loyal KC,Search Reg,Non-Brand,Desktop,overall,8441.826087,29821.45231,10136408.98,0.012101881,0,0.75,1
LOS ANGELES-CA,New Non-Loyal NKC,Search Reg,Non-Brand,Desktop,overall,13505.12022,29821.45231,10136408.98,0.012101881,5,0.15,1
LOS ANGELES-CA,Existing Non-Loyal KC,Search Reg,Non-Brand,Desktop,overall,24343.83456,29821.45231,10136408.98,0.012101881,5,0.45,1
LOS ANGELES-CA,Existing Loyal KC,Search Reg,Non-Brand,Desktop,overall,97016.93558,29821.45231,10136408.98,0.012101881,0,0.6,1
SAN DIEGO-CA,New Loyal KC,Network TV,Network TV,Network TV,overall,652.3630798,29770.77142,3178119.751,0.027037825,5,0.75,1
SAN DIEGO-CA,New Loyal NKC,Network TV,Network TV,Network TV,overall,1072.565061,29770.77142,3178119.751,0.027037825,5,0.15,1
SAN DIEGO-CA,New Non-Loyal KC,Network TV,Network TV,Network TV,overall,3546.892621,29770.77142,3178119.751,0.027037825,5,0.15,1
SAN DIEGO-CA,New Non-Loyal NKC,Network TV,Network TV,Network TV,overall,8275.096638,29770.77142,3178119.751,0.027037825,0.6,0.05,1
SAN DIEGO-CA,Existing Non-Loyal NKC,Network TV,Network TV,Network TV,overall,8748.256412,29770.77142,3178119.751,0.027037825,1,0.75,1
SAN DIEGO-CA,Existing Non-Loyal KC,Network TV,Network TV,Network TV,overall,25446.78694,29770.77142,3178119.751,0.027037825,1,0.75,1
SAN DIEGO-CA,Existing Loyal NKC,Network TV,Network TV,Network TV,overall,32728.632,29770.77142,3178119.751,0.027037825,0.6,0.75,1
SAN DIEGO-CA,Existing Loyal KC,Network TV,Network TV,Network TV,overall,139543.8603,29770.77142,3178119.751,0.027037825,0.6,0.6,1
CHICAGO-IL,New Loyal NKC,Display,Display,Display,overall,1155.320339,29495.58865,50360469,0.003053159,9,0.75,1
CHICAGO-IL,New Loyal KC,Display,Display,Display,overall,1172.761512,29495.58865,50360469,0.003053159,1,0.75,1
CHICAGO-IL,New Non-Loyal NKC,Display,Display,Display,overall,9408.566983,29495.58865,50360469,0.003053159,1,0.45,1
CHICAGO-IL,Existing Non-Loyal NKC,Display,Display,Display,overall,14047.66313,29495.58865,50360469,0.003053159,0.3,0.05,1
CHICAGO-IL,Existing Loyal NKC,Display,Display,Display,overall,47361.35856,29495.58865,50360469,0.003053159,0,0.75,1
CHICAGO-IL,Existing Loyal KC,Display,Display,Display,overall,319085.6148,29495.58865,50360469,0.003053159,0,0.05,1
CHICAGO-IL,Existing Non-Loyal KC,Display,Display,Display,overall,461306.0176,29495.58865,50360469,0.003053159,1,0.15,1
WASHINGTON D.C.,New Loyal NKC,Display,Display,Display,overall,661.1654363,29359.695,39650809,0.003384608,9,0.75,1
WASHINGTON D.C.,New Loyal KC,Display,Display,Display,overall,760.908281,29359.695,39650809,0.003384608,1,0.75,1
WASHINGTON D.C.,New Non-Loyal NKC,Display,Display,Display,overall,5256.157558,29359.695,39650809,0.003384608,1,0.45,1
WASHINGTON D.C.,Existing Non-Loyal NKC,Display,Display,Display,overall,6587.088733,29359.695,39650809,0.003384608,0.3,0.05,1
WASHINGTON D.C.,Existing Loyal NKC,Display,Display,Display,overall,22358.04287,29359.695,39650809,0.003384608,0,0.75,1
WASHINGTON D.C.,Existing Loyal KC,Display,Display,Display,overall,95084.56902,29359.695,39650809,0.003384608,0,0.05,1
WASHINGTON D.C.,Existing Non-Loyal KC,Display,Display,Display,overall,204023.9115,29359.695,39650809,0.003384608,1,0.15,1
CHARLOTTE-NC,New Loyal KC,Network TV,Network TV,Network TV,overall,357.6584894,28521.21971,3044726.333,0.027037825,5,0.75,1
CHARLOTTE-NC,New Loyal NKC,Network TV,Network TV,Network TV,overall,482.1181696,28521.21971,3044726.333,0.027037825,5,0.15,1
CHARLOTTE-NC,New Non-Loyal KC,Network TV,Network TV,Network TV,overall,3171.513738,28521.21971,3044726.333,0.027037825,5,0.15,1
CHARLOTTE-NC,New Non-Loyal NKC,Network TV,Network TV,Network TV,overall,9622.417681,28521.21971,3044726.333,0.027037825,0.6,0.05,1
CHARLOTTE-NC,Existing Non-Loyal NKC,Network TV,Network TV,Network TV,overall,28042.13894,28521.21971,3044726.333,0.027037825,1,0.75,1
CHARLOTTE-NC,Existing Loyal NKC,Network TV,Network TV,Network TV,overall,29962.73969,28521.21971,3044726.333,0.027037825,0.6,0.75,1
CHARLOTTE-NC,Existing Non-Loyal KC,Network TV,Network TV,Network TV,overall,65077.46895,28521.21971,3044726.333,0.027037825,1,0.75,1
CHARLOTTE-NC,Existing Loyal KC,Network TV,Network TV,Network TV,overall,79677.03054,28521.21971,3044726.333,0.027037825,0.6,0.6,1
BALTIMORE-MD,New Loyal KC,Network TV,Network TV,Network TV,overall,289.616724,28143.13927,3004365.103,0.027037825,5,0.75,1
BALTIMORE-MD,New Loyal NKC,Network TV,Network TV,Network TV,overall,635.9919766,28143.13927,3004365.103,0.027037825,5,0.15,1
BALTIMORE-MD,New Non-Loyal KC,Network TV,Network TV,Network TV,overall,3766.048837,28143.13927,3004365.103,0.027037825,5,0.15,1
BALTIMORE-MD,New Non-Loyal NKC,Network TV,Network TV,Network TV,overall,10877.56963,28143.13927,3004365.103,0.027037825,0.6,0.05,1
BALTIMORE-MD,Existing Non-Loyal NKC,Network TV,Network TV,Network TV,overall,36672.93321,28143.13927,3004365.103,0.027037825,1,0.75,1
BALTIMORE-MD,Existing Loyal NKC,Network TV,Network TV,Network TV,overall,70472.27104,28143.13927,3004365.103,0.027037825,0.6,0.75,1
BALTIMORE-MD,Existing Non-Loyal KC,Network TV,Network TV,Network TV,overall,91137.80306,28143.13927,3004365.103,0.027037825,1,0.75,1
BALTIMORE-MD,Existing Loyal KC,Network TV,Network TV,Network TV,overall,113070.7438,28143.13927,3004365.103,0.027037825,0.6,0.6,1
TRI-STATE-NY/NJ/CT,New Loyal KC,Search PLA,Non-Brand,Mobile,overall,132.8662388,27881.32196,12301652.38,0.011441785,5,0.05,1
TRI-STATE-NY/NJ/CT,New Loyal NKC,Search PLA,Non-Brand,Mobile,overall,207.7270497,27881.32196,12301652.38,0.011441785,0,0.45,1
TRI-STATE-NY/NJ/CT,Existing Loyal NKC,Search PLA,Non-Brand,Mobile,overall,48600.55283,27881.32196,12301652.38,0.011441785,5,0.3,1
TRI-STATE-NY/NJ/CT,Existing Non-Loyal KC,Search PLA,Non-Brand,Mobile,overall,74126.99676,27881.32196,12301652.38,0.011441785,1,0.75,1
TRI-STATE-NY/NJ/CT,Existing Loyal KC,Search PLA,Non-Brand,Mobile,overall,99686.40389,27881.32196,12301652.38,0.011441785,0.3,0.05,1
RALEIGH-NC,New Loyal KC,Network TV,Network TV,Network TV,overall,632.5617417,27791.26746,2966801.725,0.027037825,5,0.75,1
RALEIGH-NC,New Loyal NKC,Network TV,Network TV,Network TV,overall,1148.248432,27791.26746,2966801.725,0.027037825,5,0.15,1
RALEIGH-NC,New Non-Loyal KC,Network TV,Network TV,Network TV,overall,2509.809056,27791.26746,2966801.725,0.027037825,5,0.15,1
RALEIGH-NC,New Non-Loyal NKC,Network TV,Network TV,Network TV,overall,8376.171174,27791.26746,2966801.725,0.027037825,0.6,0.05,1
RALEIGH-NC,Existing Non-Loyal NKC,Network TV,Network TV,Network TV,overall,16171.47755,27791.26746,2966801.725,0.027037825,1,0.75,1
RALEIGH-NC,Existing Non-Loyal KC,Network TV,Network TV,Network TV,overall,28485.19485,27791.26746,2966801.725,0.027037825,1,0.75,1
RALEIGH-NC,Existing Loyal NKC,Network TV,Network TV,Network TV,overall,49452.36726,27791.26746,2966801.725,0.027037825,0.6,0.75,1
RALEIGH-NC,Existing Loyal KC,Network TV,Network TV,Network TV,overall,120359.5267,27791.26746,2966801.725,0.027037825,0.6,0.6,1
PITTSBURGH-PA,New Loyal KC,Network TV,Network TV,Network TV,overall,497.7678837,27350.48652,2919747.029,0.027037825,5,0.75,1
PITTSBURGH-PA,New Loyal NKC,Network TV,Network TV,Network TV,overall,712.7023717,27350.48652,2919747.029,0.027037825,5,0.15,1
PITTSBURGH-PA,New Non-Loyal KC,Network TV,Network TV,Network TV,overall,3570.443278,27350.48652,2919747.029,0.027037825,5,0.15,1
PITTSBURGH-PA,New Non-Loyal NKC,Network TV,Network TV,Network TV,overall,9893.103296,27350.48652,2919747.029,0.027037825,0.6,0.05,1
PITTSBURGH-PA,Existing Non-Loyal NKC,Network TV,Network TV,Network TV,overall,21305.82584,27350.48652,2919747.029,0.027037825,1,0.75,1
PITTSBURGH-PA,Existing Non-Loyal KC,Network TV,Network TV,Network TV,overall,38011.99762,27350.48652,2919747.029,0.027037825,1,0.75,1
PITTSBURGH-PA,Existing Loyal NKC,Network TV,Network TV,Network TV,overall,55412.24026,27350.48652,2919747.029,0.027037825,0.6,0.75,1
PITTSBURGH-PA,Existing Loyal KC,Network TV,Network TV,Network TV,overall,238187.706,27350.48652,2919747.029,0.027037825,0.6,0.6,1
INDIANAPOLIS-IN,New Loyal KC,Network TV,Network TV,Network TV,overall,791.9489297,27271.46581,2911311.329,0.027037825,5,0.75,1
INDIANAPOLIS-IN,New Loyal NKC,Network TV,Network TV,Network TV,overall,1322.841871,27271.46581,2911311.329,0.027037825,5,0.15,1
INDIANAPOLIS-IN,New Non-Loyal KC,Network TV,Network TV,Network TV,overall,3599.33881,27271.46581,2911311.329,0.027037825,5,0.15,1
INDIANAPOLIS-IN,New Non-Loyal NKC,Network TV,Network TV,Network TV,overall,11983.33088,27271.46581,2911311.329,0.027037825,0.6,0.05,1
INDIANAPOLIS-IN,Existing Non-Loyal NKC,Network TV,Network TV,Network TV,overall,36884.23335,27271.46581,2911311.329,0.027037825,1,0.75,1
INDIANAPOLIS-IN,Existing Non-Loyal KC,Network TV,Network TV,Network TV,overall,68022.17538,27271.46581,2911311.329,0.027037825,1,0.75,1
INDIANAPOLIS-IN,Existing Loyal NKC,Network TV,Network TV,Network TV,overall,86332.7601,27271.46581,2911311.329,0.027037825,0.6,0.75,1
INDIANAPOLIS-IN,Existing Loyal KC,Network TV,Network TV,Network TV,overall,251700.6851,27271.46581,2911311.329,0.027037825,0.6,0.6,1
TRI-STATE-NY/NJ/CT,New Non-Loyal KC,Search Reg,Non-Brand,Mobile,overall,83.11522787,25835.83952,11349190.99,0.012913827,0,0.75,1
TRI-STATE-NY/NJ/CT,Existing Non-Loyal NKC,Search Reg,Non-Brand,Mobile,overall,5161.593259,25835.83952,11349190.99,0.012913827,5,0.3,1
TRI-STATE-NY/NJ/CT,New Non-Loyal NKC,Search Reg,Non-Brand,Mobile,overall,11486.39425,25835.83952,11349190.99,0.012913827,5,0.15,1
TRI-STATE-NY/NJ/CT,Existing Non-Loyal KC,Search Reg,Non-Brand,Mobile,overall,69211.17198,25835.83952,11349190.99,0.012913827,5,0.45,1
TRI-STATE-NY/NJ/CT,Existing Loyal KC,Search Reg,Non-Brand,Mobile,overall,119827.7966,25835.83952,11349190.99,0.012913827,0,0.6,1
NEW HAVEN/HARTFORD-CT,New Loyal KC,Network TV,Network TV,Network TV,overall,498.1472604,25584.33944,2731205.494,0.027037825,5,0.75,1
NEW HAVEN/HARTFORD-CT,New Loyal NKC,Network TV,Network TV,Network TV,overall,636.446568,25584.33944,2731205.494,0.027037825,5,0.15,1
NEW HAVEN/HARTFORD-CT,New Non-Loyal KC,Network TV,Network TV,Network TV,overall,4485.087509,25584.33944,2731205.494,0.027037825,5,0.15,1
NEW HAVEN/HARTFORD-CT,New Non-Loyal NKC,Network TV,Network TV,Network TV,overall,10840.94807,25584.33944,2731205.494,0.027037825,0.6,0.05,1
NEW HAVEN/HARTFORD-CT,Existing Non-Loyal NKC,Network TV,Network TV,Network TV,overall,34511.37561,25584.33944,2731205.494,0.027037825,1,0.75,1
NEW HAVEN/HARTFORD-CT,Existing Loyal NKC,Network TV,Network TV,Network TV,overall,63077.02527,25584.33944,2731205.494,0.027037825,0.6,0.75,1
NEW HAVEN/HARTFORD-CT,Existing Non-Loyal KC,Network TV,Network TV,Network TV,overall,115422.997,25584.33944,2731205.494,0.027037825,1,0.75,1
NEW HAVEN/HARTFORD-CT,Existing Loyal KC,Network TV,Network TV,Network TV,overall,145070.9543,25584.33944,2731205.494,0.027037825,0.6,0.6,1
NASHVILLE-TN,New Loyal KC,Network TV,Network TV,Network TV,overall,355.4483584,25241.44135,2694600.088,0.027037825,5,0.75,1
NASHVILLE-TN,New Loyal NKC,Network TV,Network TV,Network TV,overall,484.460666,25241.44135,2694600.088,0.027037825,5,0.15,1
NASHVILLE-TN,New Non-Loyal KC,Network TV,Network TV,Network TV,overall,2704.893444,25241.44135,2694600.088,0.027037825,5,0.15,1
NASHVILLE-TN,New Non-Loyal NKC,Network TV,Network TV,Network TV,overall,7914.99177,25241.44135,2694600.088,0.027037825,0.6,0.05,1
NASHVILLE-TN,Existing Non-Loyal NKC,Network TV,Network TV,Network TV,overall,23043.96591,25241.44135,2694600.088,0.027037825,1,0.75,1
NASHVILLE-TN,Existing Loyal NKC,Network TV,Network TV,Network TV,overall,40819.584,25241.44135,2694600.088,0.027037825,0.6,0.75,1
NASHVILLE-TN,Existing Non-Loyal KC,Network TV,Network TV,Network TV,overall,50870.02467,25241.44135,2694600.088,0.027037825,1,0.75,1
NASHVILLE-TN,Existing Loyal KC,Network TV,Network TV,Network TV,overall,60164.69248,25241.44135,2694600.088,0.027037825,0.6,0.6,1
PHILADELPHIA-PA,New Loyal NKC,Display,Display,Display,overall,899.901578,24365.41577,40168279,0.002876202,9,0.75,1
PHILADELPHIA-PA,New Loyal KC,Display,Display,Display,overall,1016.615693,24365.41577,40168279,0.002876202,1,0.75,1
PHILADELPHIA-PA,New Non-Loyal NKC,Display,Display,Display,overall,7227.405792,24365.41577,40168279,0.002876202,1,0.45,1
PHILADELPHIA-PA,Existing Non-Loyal NKC,Display,Display,Display,overall,10001.79766,24365.41577,40168279,0.002876202,0.3,0.05,1
PHILADELPHIA-PA,Existing Loyal NKC,Display,Display,Display,overall,32654.63421,24365.41577,40168279,0.002876202,0,0.75,1
PHILADELPHIA-PA,Existing Loyal KC,Display,Display,Display,overall,173070.3941,24365.41577,40168279,0.002876202,0,0.05,1
PHILADELPHIA-PA,Existing Non-Loyal KC,Display,Display,Display,overall,231554.8971,24365.41577,40168279,0.002876202,1,0.15,1
PHOENIX-AZ,New Loyal KC,Network TV,Network TV,Network TV,overall,299.9920995,23937.81625,5110868.344,0.027037825,5,0.75,1
FLAGSTAFF-AZ,New Loyal KC,Network TV,Network TV,Network TV,overall,299.9920995,23937.81625,5110868.344,0.027037825,5,0.75,1
PHOENIX-AZ,New Loyal NKC,Network TV,Network TV,Network TV,overall,519.3447079,23937.81625,5110868.344,0.027037825,5,0.15,1
FLAGSTAFF-AZ,New Loyal NKC,Network TV,Network TV,Network TV,overall,519.3447079,23937.81625,5110868.344,0.027037825,5,0.15,1
PHOENIX-AZ,New Non-Loyal KC,Network TV,Network TV,Network TV,overall,2755.699398,23937.81625,5110868.344,0.027037825,5,0.15,1
FLAGSTAFF-AZ,New Non-Loyal KC,Network TV,Network TV,Network TV,overall,2755.699398,23937.81625,5110868.344,0.027037825,5,0.15,1
PHOENIX-AZ,New Non-Loyal NKC,Network TV,Network TV,Network TV,overall,8400.324522,23937.81625,5110868.344,0.027037825,0.6,0.05,1
FLAGSTAFF-AZ,New Non-Loyal NKC,Network TV,Network TV,Network TV,overall,8400.324522,23937.81625,5110868.344,0.027037825,0.6,0.05,1
PHOENIX-AZ,Existing Non-Loyal NKC,Network TV,Network TV,Network TV,overall,23310.36921,23937.81625,5110868.344,0.027037825,1,0.75,1
FLAGSTAFF-AZ,Existing Non-Loyal NKC,Network TV,Network TV,Network TV,overall,23310.36921,23937.81625,5110868.344,0.027037825,1,0.75,1
PHOENIX-AZ,Existing Loyal NKC,Network TV,Network TV,Network TV,overall,25540.62085,23937.81625,5110868.344,0.027037825,0.6,0.75,1
FLAGSTAFF-AZ,Existing Loyal NKC,Network TV,Network TV,Network TV,overall,25540.62085,23937.81625,5110868.344,0.027037825,0.6,0.75,1
PHOENIX-AZ,Existing Non-Loyal KC,Network TV,Network TV,Network TV,overall,55349.45842,23937.81625,5110868.344,0.027037825,1,0.75,1
FLAGSTAFF-AZ,Existing Non-Loyal KC,Network TV,Network TV,Network TV,overall,55349.45842,23937.81625,5110868.344,0.027037825,1,0.75,1
PHOENIX-AZ,Existing Loyal KC,Network TV,Network TV,Network TV,overall,74969.99353,23937.81625,5110868.344,0.027037825,0.6,0.6,1
FLAGSTAFF-AZ,Existing Loyal KC,Network TV,Network TV,Network TV,overall,74969.99353,23937.81625,5110868.344,0.027037825,0.6,0.6,1
SAN ANTONIO-TX,New Loyal KC,Network TV,Network TV,Network TV,overall,388.6488076,23845.94156,2545626.271,0.027037825,5,0.75,1
SAN ANTONIO-TX,New Loyal NKC,Network TV,Network TV,Network TV,overall,659.5499007,23845.94156,2545626.271,0.027037825,5,0.15,1
SAN ANTONIO-TX,New Non-Loyal KC,Network TV,Network TV,Network TV,overall,1824.733493,23845.94156,2545626.271,0.027037825,5,0.15,1
SAN ANTONIO-TX,New Non-Loyal NKC,Network TV,Network TV,Network TV,overall,5562.34884,23845.94156,2545626.271,0.027037825,0.6,0.05,1
SAN ANTONIO-TX,Existing Non-Loyal NKC,Network TV,Network TV,Network TV,overall,8802.85614,23845.94156,2545626.271,0.027037825,1,0.75,1
SAN ANTONIO-TX,Existing Non-Loyal KC,Network TV,Network TV,Network TV,overall,13281.91868,23845.94156,2545626.271,0.027037825,1,0.75,1
SAN ANTONIO-TX,Existing Loyal NKC,Network TV,Network TV,Network TV,overall,23475.43937,23845.94156,2545626.271,0.027037825,0.6,0.75,1
SAN ANTONIO-TX,Existing Loyal KC,Network TV,Network TV,Network TV,overall,71431.77085,23845.94156,2545626.271,0.027037825,0.6,0.6,1
LOS ANGELES-CA,New Loyal KC,Search PLA,Non-Brand,Mobile,overall,177.0509689,23483.38817,10361218.83,0.011441785,5,0.05,1
LOS ANGELES-CA,New Loyal NKC,Search PLA,Non-Brand,Mobile,overall,337.1834558,23483.38817,10361218.83,0.011441785,0,0.45,1
LOS ANGELES-CA,Existing Non-Loyal KC,Search PLA,Non-Brand,Mobile,overall,16468.17643,23483.38817,10361218.83,0.011441785,1,0.75,1
